"","Census_date","Site","Transect_plot","Quad","Phenology","Xcoord","Ycoord","Stem_diam_mm","Height_cm","Num_total_branches","Longest_leaf_cm","Num_flowers","Num_fruits","Longest_fruit_cm","Num_repro_branches","Notes","Census_year","Year_marked","Entered_by","Date_entered","Collected_by","Tag","2018tag","2019tag","Band","Band_color","Band_num","Pick_color","Sword_color","Canopy_width_cm","Leaf_thickness_mm","Buds","Herbivory","Num_leaves","Category_herbivory","Stem_diam_mm_UFA"
"1094",2022-07-08,"WL1","3","1.5","V",23,3,"1.01","1.9",1,"0.7",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,"white",602,"green",NA,NA,NA,NA,"N",NA,NA,1.01
"1095",2022-07-08,"WL1","3","1.5","V",28,11,"1.37","2.0",1,"1.1",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,"white",162,"green",NA,NA,NA,NA,"Y",NA,NA,1.37
"1096",2022-07-08,"WL1","3","1.5","V",15,28,"0.92","2.1",1,"1.2",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,"white",704,"green",NA,NA,NA,NA,"N",NA,NA,0.5
"1097",2022-07-08,"WL1","3","1.5","V",19,16,"1.05","2.2",1,"0.6",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,"white",665,"green",NA,NA,NA,NA,"N",NA,NA,1.05
"1098",2022-07-08,"WL1","3","1.5","V",NA,NA,"1.23","2.9",1,"1.0",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"N",NA,NA,1.23
"1099",2022-07-08,"WL1","3","1.5","V",NA,NA,"1.24","3.4",1,"1.3",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"Y",NA,NA,1.24
"1100",2022-07-08,"WL1","3","1.5","V",NA,NA,"1.14","2.4",1,"0.9",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"N",NA,NA,1.14
"1101",2022-07-08,"WL1","3","1.5","V",NA,NA,"1.16","1.7",1,"0.5",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"N",NA,NA,1.16
"1102",2022-07-08,"WL1","3","1.5","V",NA,NA,"0.59","0.9",1,"0.2",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"N",NA,NA,0.5
"1103",2022-07-08,"WL1","3","1.5","V",NA,NA,"0.49","1.4",1,"0.6",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"N",NA,NA,0.5
"1104",2022-07-08,"WL1","3","1.5","V",NA,NA,"1.04","3.1",1,"1.2",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"N",NA,NA,1.04
"1105",2022-07-08,"WL1","3","1.5","V",NA,NA,"1.19","1.8",1,"0.4",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"Y",NA,NA,1.19
"1106",2022-07-08,"WL1","3","1.5","V",NA,NA,"0.76","2.1",1,"0.7",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"N",NA,NA,0.5
"1107",2022-07-08,"WL1","3","1.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,NA,NA,NA,NA
"1108",2022-07-08,"WL1","3","1.5","V",NA,NA,"1.04","1.8",1,"0.8",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"N",NA,NA,1.04
"1109",2022-07-08,"WL1","3","1.5","V",NA,NA,"0.56","0.8",1,"0.2",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"N",NA,NA,0.5
"1110",2022-07-08,"WL1","3","1.5","V",NA,NA,"1.42","3.1",1,"1.3",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"N",NA,NA,1.42
"1111",2022-07-08,"WL1","3","1.5","V",NA,NA,"1.0","2.1",1,"0.9",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"Y",NA,NA,1
"1112",2022-07-08,"WL1","3","1.5","V",NA,NA,"1.54","2.3",1,"0.9",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"Y",NA,NA,1.54
"1113",2022-07-08,"WL1","3","1.5","V",NA,NA,"2.18","4.9",2,"1.9",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"N",NA,NA,2.18
"1114",2022-07-08,"WL1","3","1.5","V",NA,NA,"0.92","1.8",1,"0.8",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"N",NA,NA,0.5
"1115",2022-07-08,"WL1","3","1.5","V",NA,NA,"1.54","2.1",1,"0.8",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"N",NA,NA,1.54
"1116",2022-07-08,"WL1","3","1.5","V",NA,NA,"1.32","3.2",1,"1.1",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"Y",NA,NA,1.32
"1117",2022-07-08,"WL1","3","1.5","V",NA,NA,"1.26","3.3",1,"1.3",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"N",NA,NA,1.26
"1118",2022-07-08,"WL1","3","1.5","V",NA,NA,"0.63","1.7",1,"0.4",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"N",NA,NA,0.5
"1119",2022-07-08,"WL1","3","1.5","V",NA,NA,"1.0","1.8",1,"0.6",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"N",NA,NA,1
"1120",2022-07-08,"WL1","3","1.5","V",NA,NA,"1.23","2.3",1,"0.7",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"N",NA,NA,1.23
"1121",2022-07-08,"WL1","3","1.5","V",NA,NA,"1.01","2.6",1,"0.7",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"N",NA,NA,1.01
"1122",2022-07-08,"WL1","3","1.5","V",NA,NA,"0.56","1.4",1,"0.2",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"N",NA,NA,0.5
"1123",2022-07-08,"WL1","3","1.5","V",NA,NA,"1.46","4.9",1,"1.4",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"N",NA,NA,1.46
"1124",2022-07-08,"WL1","3","1.5","V",NA,NA,"1.25","3.2",1,"0.7",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"N",NA,NA,1.25
"1125",2022-07-08,"WL1","3","1.5","V",NA,NA,"1.8","2.3",1,"0.9",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"N",NA,NA,1.8
"1126",2022-07-08,"WL1","3","1.5","V",NA,NA,"1.16","2.4",2,"1.1",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"Y",NA,NA,1.16
"1127",2022-07-08,"WL1","3","1.5","V",NA,NA,"1.44","2.3",1,"0.7",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"N",NA,NA,1.44
"1128",2022-07-08,"WL1","3","1.5","V",NA,NA,"1.41","2.4",1,"1.2",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"N",NA,NA,1.41
"1129",2022-07-08,"WL1","3","1.5","V",NA,NA,"1.59","2.4",1,"1.2",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"N",NA,NA,1.59
"1130",2022-07-08,"WL1","3","1.5","V",NA,NA,"1.2","2.2",1,"0.8",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"N",NA,NA,1.2
"1131",2022-07-08,"WL1","3","1.5","V",NA,NA,"1.53","1.6",1,"0.9",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"N",NA,NA,1.53
"1132",2022-07-08,"WL1","3","1.5","V",NA,NA,"1.1","1.7",1,"0.4",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"N",NA,NA,1.1
"1133",2022-07-08,"WL1","3","1.5","V",NA,NA,"0.69","1.1",1,"0.3",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"N",NA,NA,0.5
"1134",2022-07-08,"WL1","3","1.5","V",NA,NA,"1.09","1.6",1,"0.8",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"Y",NA,NA,1.09
"1135",2022-07-08,"WL1","3","1.5","V",NA,NA,"1.68","2.9",1,"1.2",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"N",NA,NA,1.68
"1136",2022-07-08,"WL1","3","1.5","V",NA,NA,"1.34","2.6",1,"0.9",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"N",NA,NA,1.34
"1137",2022-07-08,"WL1","3","1.5","V",NA,NA,"1.01","2.4",1,"0.6",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"N",NA,NA,1.01
"1138",2022-07-08,"WL1","3","1.5","V",NA,NA,"1.23","3.2",1,"0.9",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"N",NA,NA,1.23
"1139",2022-07-08,"WL1","3","1.5","V",NA,NA,"1.4","3.4",1,"0.9",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"N",NA,NA,1.4
"1140",2022-07-08,"WL1","3","1.5","V",NA,NA,"1.01","3.1",1,"0.6",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"N",NA,NA,1.01
"1141",2022-07-08,"WL1","3","1.5","V",NA,NA,"1.56","4.2",1,"1.2",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"N",NA,NA,1.56
"1142",2022-07-08,"WL1","3","1.5","V",NA,NA,"1.59","3.5",1,"1.4",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"N",NA,NA,1.59
"1143",2022-07-08,"WL1","3","1.5","V",NA,NA,">0.5","0.4",1,"0.2",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"N",NA,NA,0.5
"1144",2022-07-08,"WL1","3","1.5","V",NA,NA,"1.14","2.3",1,"0.6",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"N",NA,NA,1.14
"1145",2022-07-08,"WL1","3","1.5","V",NA,NA,"1.15","4.5",1,"0.9",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"N",NA,NA,1.15
"1146",2022-07-08,"WL1","3","1.5","V",NA,NA,"1.14","3.1",1,"0.9",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"Y",NA,NA,1.14
"1147",2022-07-08,"WL1","3","1.5","V",NA,NA,"0.88","2.4",1,"0.8",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"N",NA,NA,0.5
"1148",2022-07-08,"WL1","3","1.5","V",NA,NA,"1.78","3.5",1,"1.7",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"N",NA,NA,1.78
"1149",2022-07-08,"WL1","3","1.5","V",NA,NA,"0.89","3.2",1,"0.6",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"N",NA,NA,0.5
"1150",2022-07-08,"WL1","3","1.5","V",NA,NA,"0.77","2.2",1,"0.4",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"N",NA,NA,0.5
"1151",2022-07-08,"WL1","3","1.5","V",NA,NA,"1.15","2.3",1,"0.5",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"Y",NA,NA,1.15
"1152",2022-07-08,"WL1","3","1.5","V",NA,NA,"0.8","2.0",1,"0.4",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"N",NA,NA,0.5
"1153",2022-07-08,"WL1","3","1.5","V",NA,NA,"1.72","2.4",1,"1.0",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"N",NA,NA,1.72
"1154",2022-07-08,"WL1","3","1.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
"1155",2022-07-08,"WL1","3","1.5","V",31,41,"0.96","1.2",1,"0.6",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,"white",603,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"1156",2022-07-08,"WL1","3","1.5","V",NA,NA,">0.1","0.4",1,"0.2",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"1157",2022-07-08,"WL1","3","2","V",NA,NA,"0.46","1.7",1,"0.3",NA,NA,NA,NA,"in quad 2",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,"N",NA,NA,0.5
"1158",2022-07-08,"WL1","3","2","V",49,0,"1.36","1.4",1,"1.3",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,"white",164,"blue",NA,NA,NA,NA,"Y",NA,NA,1.36
"1159",2022-07-08,"WL1","3","2",NA,30,1,"1.78","1.8",3,"1.3",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,"white",170,"blue",NA,NA,NA,NA,"N",NA,NA,1.78
"1160",2022-07-08,"WL1","3","2",NA,NA,NA,"0.42","0.8",1,"0.2",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"blue",NA,NA,NA,NA,"N",NA,NA,0.5
"1161",2022-07-08,"WL1","3","2",NA,NA,NA,"0.9","2.2",1,"0.7",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"blue",NA,NA,NA,NA,"N",NA,NA,0.5
"1162",2022-07-08,"WL1","3","2",NA,NA,NA,"0.74","2.2",1,"0.4",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"blue",NA,NA,NA,NA,"N",NA,NA,0.5
"1163",2022-07-08,"WL1","3","2",NA,48,0,"1.9","2.0",1,"1.6",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,"white",172,"green",NA,NA,NA,NA,"N",NA,NA,1.9
"1164",2022-07-08,"WL1","3","2",NA,39,1,"1.0","1.4",1,"0.9",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,"white",836,"green",NA,NA,NA,NA,"N",NA,NA,1
"1165",2022-07-08,"WL1","3","2",NA,35,0,"0.56","1.4",1,"0.7",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,"white",840,"green",NA,NA,NA,NA,"N",NA,NA,0.5
"1166",2022-07-08,"WL1","3","2",NA,39,12,"1.58","2.3",1,"1.1",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,"white",144,"green",NA,NA,NA,NA,"N",NA,NA,1.58
"1167",2022-07-08,"WL1","3","2",NA,8,7,"0.78","1.1",2,"0.7",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,"white",153,"green",NA,NA,NA,NA,"N",NA,NA,0.5
"1168",2022-07-08,"WL1","3","2",NA,45,16,"0.78","1.2",1,"0.4",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,"white",175,"green",NA,NA,NA,NA,"N",NA,NA,0.5
"1169",2022-07-08,"WL1","3","2",NA,43,22,"0.7","2.9",1,"0.6",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,"white",703,"green",NA,NA,NA,NA,"N",NA,NA,0.5
"1170",2022-07-08,"WL1","3","2",NA,49,20,"1.08","2.2",1,"0.9",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,"white",152,"green",NA,NA,NA,NA,"N",NA,NA,1.08
"1171",2022-07-08,"WL1","3","2",NA,50,20,"1.29","1.1",1,"0.6",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,"white",823,"green",NA,NA,NA,NA,"N",NA,NA,1.29
"1172",2022-07-08,"WL1","3","2",NA,NA,NA,"1.28","1.5",1,"0.4",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"N",NA,NA,1.28
"1173",2022-07-08,"WL1","3","2",NA,NA,NA,"1.4","2.1",1,"0.9",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"N",NA,NA,1.4
"1174",2022-07-08,"WL1","3","2",NA,NA,NA,"1.08","1.4",1,"0.9",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"N",NA,NA,1.08
"1175",2022-07-08,"WL1","3","2",NA,NA,NA,"1.04","2.2",1,"1.0",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"N",NA,NA,1.04
"1176",2022-07-08,"WL1","3","2",NA,NA,NA,"0.92","1.8",1,"0.5",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"N",NA,NA,0.5
"1177",2022-07-08,"WL1","3","2","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,NA,NA,NA,NA
"1178",2022-07-08,"WL1","3","2",NA,NA,NA,"1.15","2.1",1,"1.1",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"Y",NA,NA,1.15
"1179",2022-07-08,"WL1","3","2",NA,NA,NA,"0.62","1.4",1,"0.8",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"N",NA,NA,0.5
"1180",2022-07-08,"WL1","3","2",NA,NA,NA,"1.32","2.5",1,"1.2",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"N",NA,NA,1.32
"1181",2022-07-08,"WL1","3","2",NA,NA,NA,"0.99","1.5",1,"0.6",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"N",NA,NA,0.5
"1182",2022-07-08,"WL1","3","2",NA,NA,NA,"1.19","2.0",1,"0.8",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"N",NA,NA,1.19
"1183",2022-07-08,"WL1","3","2",NA,NA,NA,"0.64","1.1",1,"0.4",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"N",NA,NA,0.5
"1184",2022-07-08,"WL1","3","2",NA,NA,NA,"1.15","1.8",1,"0.9",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"Y",NA,NA,1.15
"1185",2022-07-08,"WL1","3","2",NA,NA,NA,"0.74","1.8",1,"0.5",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"N",NA,NA,0.5
"1186",2022-07-08,"WL1","3","2",NA,NA,NA,"1.23","1.6",1,"0.9",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"N",NA,NA,1.23
"1187",2022-07-08,"WL1","3","2",NA,NA,NA,"1.83","2.2",1,"1.0",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"N",NA,NA,1.83
"1188",2022-07-08,"WL1","3","2","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,NA,NA,NA,NA
"1189",2022-07-08,"WL1","3","2",NA,NA,NA,"1.03","1.1",1,"1.4",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"Y",NA,NA,1.03
"1190",2022-07-08,"WL1","3","2",NA,NA,NA,"1.0","1.6",1,"0.5",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"N",NA,NA,1
"1191",2022-07-08,"WL1","3","2",NA,NA,NA,"0.89","1.5",1,"0.5",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"Y",NA,NA,0.5
"1192",2022-07-08,"WL1","3","2",NA,NA,NA,"1.49","2.2",1,"1.2",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"Y",NA,NA,1.49
"1193",2022-07-08,"WL1","3","2",NA,NA,NA,"1.65","3.0",1,"1.3",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"Y",NA,NA,1.65
"1194",2022-07-08,"WL1","3","2",NA,NA,NA,"0.98","1.5",1,"0.3",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"N",NA,NA,0.5
"1195",2022-07-08,"WL1","3","2",NA,NA,NA,"1.15","2.4",1,"0.7",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"N",NA,NA,1.15
"1196",2022-07-08,"WL1","3","2","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,NA,NA,NA,NA
"1197",2022-07-08,"WL1","3","2",NA,NA,NA,"0.82","1.3",1,"0.4",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"N",NA,NA,0.5
"1198",2022-07-08,"WL1","3","2",NA,NA,NA,"1.21","1.7",1,"1.0",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"N",NA,NA,1.21
"1199",2022-07-08,"WL1","3","2",NA,NA,NA,"1.48","2.3",1,"1.3",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"N",NA,NA,1.48
"1200",2022-07-08,"WL1","3","2",NA,NA,NA,"0.99","1.6",1,"1.1",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"N",NA,NA,0.5
"1201",2022-07-08,"WL1","3","2",NA,NA,NA,"1.18","2.4",1,"1.2",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"N",NA,NA,1.18
"1202",2022-07-08,"WL1","3","2",NA,NA,NA,"1.31","2.1",1,"0.9",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"N",NA,NA,1.31
"1203",2022-07-08,"WL1","3","2",NA,NA,NA,"2.01","3.1",1,"1.4",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"N",NA,NA,2.01
"1204",2022-07-08,"WL1","3","2",NA,NA,NA,"1.7","3.2",1,"1.8",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"N",NA,NA,1.7
"1205",2022-07-08,"WL1","3","2",NA,NA,NA,"1.5","2.0",1,"0.9",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"N",NA,NA,1.5
"1206",2022-07-08,"WL1","3","2",NA,NA,NA,"0.86","2.3",1,"1.5",NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"green",NA,NA,NA,NA,"N",NA,NA,0.5
